"logFC","AveExpr","t","P.Value","adj.P.Val","B","TAIR"
1.27776290192841,2.44972059890111,9.73553668051022,5.23698661792267e-13,1.63409136612738e-12,19.2684292424327,"AT1G32080"
-0.493721688944919,6.20757632946802,-9.7347146859276,5.25136457945119e-13,1.63830208334872e-12,18.5258802352298,"AT1G32700"
0.608612004509953,4.17725880156145,9.73220554214954,5.29550059699099e-13,1.65179363559354e-12,18.8133964375455,"AT4G22000"
0.859021778515836,1.62947621711825,9.73049205741198,5.3258561313269e-13,1.66098291016849e-12,19.3892835381516,"AT1G29630"
-1.27244729714694,3.07591672817632,-9.73020115109285,5.33102716528219e-13,1.66231608665919e-12,19.101156202773,"AT1G51420"
-0.470133902486117,6.08859156912537,-9.72935668963353,5.34606673088258e-13,1.66672549432979e-12,18.5150142450636,"AT5G66200"
0.444697142396651,6.49410420141604,9.72478663395211,5.42820485946584e-13,1.69204900047921e-12,18.4783054017055,"AT4G36520"
0.53656158111395,3.76789242643003,9.72255706018059,5.4687389078874e-13,1.70439758905373e-12,18.8742237308956,"AT2G43945"
0.737539171851265,4.41088865085776,9.71631686934687,5.58382019439267e-13,1.73997165902891e-12,18.7126173408641,"AT5G59030"
-0.637473931126029,3.24337169059056,-9.71542854217754,5.60040048334698e-13,1.74484508255731e-12,18.9819156557632,"AT5G65790"
0.940176501075845,2.6483154868946,9.71459554433511,5.61599326620468e-13,1.74940925610175e-12,19.1379883217815,"AT1G04160"
0.769652429580982,4.73225907403974,9.71367122370506,5.63334686111643e-13,1.7545203061818e-12,18.6407722061691,"AT2G16750"
-0.81845866903712,2.74849516273824,-9.71190218323835,5.66671082790002e-13,1.76461527409439e-12,19.0990372364975,"AT2G38250"
-0.556640924602297,3.76883956582955,-9.71063908367347,5.69065490144092e-13,1.77177398786343e-12,18.8336878136484,"AT5G27930"
0.631316359861747,2.81947859024182,9.71051658805689,5.69298243297055e-13,1.77220116120015e-12,19.0718257027948,"AT3G45443"
0.372851345121593,4.44948195592459,9.71025846712799,5.69789012212652e-13,1.77343124844908e-12,18.6756892529314,"AT3G47930"
0.85970026975918,2.43467240019653,9.71000332544316,5.70274536771678e-13,1.77464460293696e-12,19.1685844147704,"AT5G56780"
0.570794848313541,3.54513193718965,9.70919628541744,5.71813056319577e-13,1.77884191988335e-12,18.8846147770717,"AT5G53340"
2.21231075806343,-0.0744678486202256,9.70919519037448,5.71815146726939e-13,1.77884191988335e-12,19.2492619553302,"AT3G10200"
-0.655396484510767,4.49141160439778,-9.70811610279093,5.73878853341752e-13,1.78496245060028e-12,18.6651439458901,"AT3G26240"
0.792351730540111,3.57850819228594,9.70679656608237,5.76412639348187e-13,1.79254279376104e-12,18.8758371767505,"AT3G56960"
0.325379403897106,6.01919140872801,9.70457171064629,5.8071045159514e-13,1.80560548964544e-12,18.4353185055443,"AT1G70310"
3.40229385387818,1.46480559074976,9.70030690589347,5.8903962830032e-13,1.83119644419813e-12,19.3511163678278,"AT1G67865"
-1.09047358259718,3.27370793581381,-9.69999562151603,5.89652273977611e-13,1.8327938202552e-12,18.9407069868808,"AT3G29034"
-0.48421521707494,4.31744269472643,-9.69828342384668,5.93033616923349e-13,1.84299505581055e-12,18.6647809100981,"AT1G56440"
-0.522513998419019,3.87359954709409,-9.69659108997528,5.96394985143333e-13,1.85313080741387e-12,18.7606828122075,"AT3G13550"
-0.787349624992818,5.10569214403516,-9.69498543128056,5.99601992980584e-13,1.86278361202862e-12,18.5132018252886,"AT1G71697"
1.32170437958895,1.31020047716691,9.69489084007942,5.99791464092101e-13,1.86306017158201e-12,19.3157135760263,"AT2G15680"
-0.352407128380344,5.40784941224949,-9.69450245694101,6.00570050124428e-13,1.86504191479104e-12,18.4602050273459,"AT4G36890"
1.05209528352237,6.95127643015175,9.69447228433112,6.0063057944934e-13,1.86504191479104e-12,18.3656697512101,"AT5G47110"
0.810176973264177,2.01406830432145,9.69369664631031,6.02188705964788e-13,1.86956711240859e-12,19.2011749113591,"AT4G13650"
0.961846996476636,2.09676443091696,9.69301318024306,6.03565059193528e-13,1.87352655278031e-12,19.1874725908861,"AT3G56270"
-0.402650942934737,7.10891386295416,-9.69275875390981,6.04078230422272e-13,1.87480571279148e-12,18.3517859375663,"AT4G11240"
-0.399004370350298,5.2500747230351,-9.68955835896161,6.1057112040595e-13,1.89463988123961e-12,18.4652142060321,"AT2G14740"
1.10510233693066,2.2358952637117,9.68777836605958,6.14212800112435e-13,1.90562141245991e-12,19.1470562363867,"AT5G47380"
1.16073299344585,1.64351784442862,9.68698544665311,6.15842088569739e-13,1.91035678486418e-12,19.2502701952472,"AT1G62110"
1.30343460592304,1.11460763474149,9.68528727642876,6.19346190331501e-13,1.92090531640106e-12,19.2960758433228,"AT4G39710"
3.17848329514579,-0.296993963817517,9.68491480226163,6.20117464897529e-13,1.92297586046722e-12,19.0288904379542,"AT1G80760"
-0.286753710753526,7.07029067023246,-9.68455646177095,6.20860389067623e-13,1.92495781277787e-12,18.3245826668092,"AT3G52880"
0.60445217182853,4.36370834979814,9.68403698621345,6.21938981275481e-13,1.92797965664656e-12,18.6104565327227,"AT5G66470"
0.985171156031014,1.8949365037841,9.68278931018587,6.24537284230155e-13,1.9357107303838e-12,19.19200541163,"AT5G08835"
