"logFC","AveExpr","t","P.Value","adj.P.Val","B","TAIR"
1.3736966345457,3.34536206726255,8.01009036340687,2.44658227281191e-06,0.00117602685714061,5.16914294487092,"AT2G16850"
1.41654073852861,3.0737698878325,7.99772161778429,2.48778262430736e-06,0.00117602685714061,5.14555736280664,"AT4G23990"
1.50004302452477,2.20307882631898,7.98631110026477,2.52644618647483e-06,0.00117602685714061,5.07090931662822,"AT2G06200"
1.2615861130837,3.99915745896566,7.9692609969083,2.58541507246138e-06,0.00117602685714061,5.12478832034655,"AT3G05470"
0.903066298987938,5.32692567200731,7.95937652720197,2.62027026765737e-06,0.00117602685714061,5.11306114302132,"AT1G31230"
-1.10550978898758,4.92836468513742,-7.95634488985243,2.63106052373271e-06,0.00117602685714061,5.10640500606047,"AT1G33700"
-1.80886236132166,7.13831117523444,-7.87093216481082,2.95533947058388e-06,0.00129286669903564,4.99439021270396,"AT1G44800"
1.21307701247823,3.07360004102355,7.7871839776538,3.31486097588163e-06,0.00141993451093963,4.87255465357377,"AT1G69700"
-1.71239098294537,5.22056232300139,-7.72151462776347,3.62923895129746e-06,0.0014758071234249,4.79617298379277,"AT1G18880"
1.0210298436617,4.82427481008629,7.72105618316414,3.63154194397296e-06,0.0014758071234249,4.79762024138147,"AT2G40475"
1.16760640671332,6.56551300637406,7.6981441294205,3.74864286119969e-06,0.0014758071234249,4.7582420357327,"AT5G02240"
-1.54219504605129,8.75420328781395,-7.69000207000825,3.79121713293968e-06,0.0014758071234249,4.72800324453055,"AT5G56870"
-1.07051879356847,7.8181885689921,-7.68754199372411,3.80418158365447e-06,0.0014758071234249,4.74231201700435,"AT1G11260"
0.972612305851525,2.12583562305188,7.66738639949243,3.91219184683568e-06,0.00148960326968127,4.6423968242111,"AT5G17660"
-0.924926557131587,2.80622091372937,-7.61476458948389,4.20983955685962e-06,0.00154536504091729,4.53589158634487,"AT1G50040"
2.3465328465564,3.14034733358033,7.61465836272111,4.2104641966966e-06,0.00154536504091729,4.64945591852255,"AT4G12870"
-1.3244746160697,6.06368918059503,-7.60224828870852,4.28412077876978e-06,0.00154536504091729,4.63733958061685,"AT3G45300"
0.765754720942869,3.53514791554819,7.56417410936016,4.51876998244837e-06,0.00157630645041658,4.58354686176549,"AT2G26550"
1.26135577878879,4.42621979715588,7.56278654577163,4.52757525004805e-06,0.00157630645041658,4.58377720353961,"AT2G20570"
0.771050452415796,5.38937045143873,7.55149789609366,4.59989237026383e-06,0.00157630645041658,4.56833515189069,"AT2G44050"
0.988928969592021,5.20812585403087,7.53193224281888,4.72815586813359e-06,0.00159369857056877,4.54163156096893,"AT5G48450"
1.04658627351251,2.63349111533176,7.49597505200043,4.97388632095898e-06,0.00162735710612493,4.47013116051827,"AT4G19985"
1.12359206771412,1.75343437661701,7.49420769940471,4.98630891911244e-06,0.00162735710612493,4.37259509064163,"AT5G03050"
-0.731053214917735,5.03850173945789,-7.46235408153521,5.21594722897375e-06,0.00167570454648327,4.44650817452994,"AT5G54280"
1.32043773264274,1.42585945098535,7.42847656080091,5.47254995215304e-06,0.0017167003896492,4.23396826997857,"AT5G41050"
-0.760510122225145,6.34921789190261,-7.42360466072081,5.51054062141175e-06,0.0017167003896492,4.39318597662622,"AT5G02880"
0.867401860210814,5.73663551209829,7.41148247803557,5.60628894811048e-06,0.00171857939643011,4.37690683655488,"AT1G13250"
1.68392569604341,3.08571131928313,7.39732935309418,5.7203190156595e-06,0.00171857939643011,4.3550131877358,"AT2G23010"
0.880525090519786,3.95625055243379,7.39031392153996,5.7777520621044e-06,0.00171857939643011,4.34785020017759,"AT4G20960"
1.13812563950733,4.10714138748549,7.38148418187913,5.85090986577051e-06,0.00171857939643011,4.33510057485071,"AT3G47450"
1.06674027532834,3.43300906417351,7.35128610341986,6.10863771906582e-06,0.00176900986115088,4.29378125929361,"AT5G13410"
0.799971620700022,3.69658592774214,7.30085583350078,6.56627734181969e-06,0.00187512817257159,4.22441804772005,"AT1G18170"
-0.987240350621081,5.94673373620411,-7.28297520070767,6.73716288999102e-06,0.00189475594661552,4.19642282841097,"AT5G54080"
-2.0345719680985,4.30736768059758,-7.27095630188556,6.85467606746533e-06,0.00189475594661552,4.16770332769843,"AT5G63850"
0.942760427786122,7.78253331885365,7.24275866000678,7.13899718587204e-06,0.00189475594661552,4.12761430032314,"AT1G63940"
1.10006129490731,4.17141409817934,7.24088446371075,7.15833332460669e-06,0.00189475594661552,4.13866465712242,"AT1G63610"
-2.55263198129767,6.251714904667,-7.23766666666448,7.1916611587263e-06,0.00189475594661552,4.13599621085278,"AT5G09220"
1.64700181429067,5.05024116998697,7.23677132552304,7.2009637670761e-06,0.00189475594661552,4.13365257991116,"AT2G36870"
0.989266582352555,2.89489171452863,7.21261504015759,7.45682865954656e-06,0.00189475594661552,4.09653922394161,"AT3G10060"
2.11705610920956,2.29507961269155,7.20467066119057,7.54306977539294e-06,0.00189475594661552,4.07278419760402,"AT5G49330"
1.24610517086737,1.59251914366798,7.2034514697279,7.55639823204212e-06,0.00189475594661552,3.97923808797759,"AT1G55200"
-0.845957409408904,4.51881828975036,-7.20343865327332,7.55653847684806e-06,0.00189475594661552,4.08851127111323,"AT4G24060"
-1.11113313832742,3.18123025648304,-7.19333941853382,7.66791307279962e-06,0.00189951759867269,4.02823012831978,"AT2G29060"
-1.22318078477567,4.65184124709854,-7.18259054096531,7.78836743615974e-06,0.00190638836732001,4.05953767826034,"AT4G22810"
0.850029271036574,6.76895292688718,7.14149996561995,8.26766856069605e-06,0.0019427683601005,4.00163751910159,"AT2G15090"
1.12003901561649,3.3385744740177,7.11577774439547,8.58355180815679e-06,0.0019427683601005,3.96587442546558,"AT1G14410"
1.06534094380238,2.15385995042307,7.11561137838811,8.58563605097116e-06,0.0019427683601005,3.92871212014939,"AT4G22830"
0.786468373657939,5.16654753960324,7.11214900304761,8.62913492642936e-06,0.0019427683601005,3.9547121339712,"AT3G15030"
1.38361490509355,4.8415018422999,7.1108163873022,8.64593921906371e-06,0.0019427683601005,3.95405168210683,"AT4G16140"
1.17039509822558,2.94158504470241,7.1037246892546,8.73595122567304e-06,0.0019427683601005,3.94709642984837,"AT5G48470"
-0.887004762752254,5.53529173867037,-7.09379349337789,8.86367772466336e-06,0.0019427683601005,3.92833556467303,"AT5G63930"
-1.71187615670758,2.81439591420511,-7.09254739882388,8.87984320539142e-06,0.0019427683601005,3.77487111564748,"AT2G40320"
1.2425240868023,5.04869582616487,7.08923539793579,8.92296168127139e-06,0.0019427683601005,3.923185147284,"AT3G61490"
-1.08075719105052,7.10269162265043,-7.08831993415071,8.93491910128004e-06,0.0019427683601005,3.92601505812207,"AT1G18270"
1.27489710963432,4.66918569320909,7.08419173527298,8.98905143152751e-06,0.0019427683601005,3.91557197815657,"AT2G45190"
-2.31945179424625,3.97382930393655,-7.07399496429072,9.12425568814702e-06,0.0019427683601005,3.86563813443877,"AT4G00910"
1.25219851990546,3.99214201910546,7.07092829126718,9.1653387933344e-06,0.0019427683601005,3.89859129985375,"AT3G25480"
-0.605390250106417,5.18695317414485,-7.03633921126151,9.6425390452093e-06,0.00196434647801679,3.84628969079364,"AT1G52150"
1.13515775553236,6.72921101235893,7.03534383081234,9.65665550886962e-06,0.00196434647801679,3.85210525153054,"AT5G45390"
-1.07823492716535,5.0286177935822,-7.03463621064613,9.66670428529371e-06,0.00196434647801679,3.84738121200314,"AT5G25770"
-2.92222513890846,4.72920795352095,-7.03083372301556,9.72089284365136e-06,0.00196434647801679,3.8285388560567,"AT1G10070"
-1.51834058442774,2.81230628906821,-7.02804047497655,9.7609040279619e-06,0.00196434647801679,3.7185275892228,"AT5G53320"
1.06285122361892,2.93896328198938,7.02153508791646,9.8547671412888e-06,0.00196434647801679,3.83153670574999,"AT4G11100"
1.59359093427784,4.36385749407999,7.01596472527467,9.93589969912679e-06,0.00196434647801679,3.81873060913645,"AT5G14450"
-0.933627086688509,6.39350318156145,-6.99598790211916,1.02327350606804e-05,0.00200376443412048,3.78997086716341,"AT1G21920"
-0.843534609381211,5.82807673115298,-6.97251013814323,1.05936503849948e-05,0.00203556787603178,3.7534649334339,"AT4G26540"
0.942312829827415,3.07837625290167,6.96957017012217,1.06397871810513e-05,0.00203556787603178,3.7587696610904,"AT3G03980"
-0.954584258129314,5.62900564139765,-6.9661152328288,1.06942776814266e-05,0.00203556787603178,3.74451260598299,"AT3G06850"
1.04625050683309,3.78569179004208,6.95792700503987,1.08246051038551e-05,0.00203556787603178,3.73850215565138,"AT3G24590"
1.30345914345791,4.53844633912944,6.9538480593865,1.08901544848741e-05,0.00203556787603178,3.72806696923201,"AT2G47010"
1.52709511191001,6.08571971226284,6.92633934992575,1.13433562575197e-05,0.00209019011395674,3.69641311429045,"AT3G21560"
-1.00639383644227,7.04248955157425,-6.92382910368076,1.13856958690314e-05,0.00209019011395674,3.69033857305195,"AT5G16370"
0.844059763556619,2.90172830431833,6.89839926363972,1.18241770563968e-05,0.0021171154403644,3.65631245631829,"AT1G08465"
-1.12788518414715,4.56511272166137,-6.89033735969403,1.19668940251711e-05,0.0021171154403644,3.64355699666152,"AT5G22890"
1.07698847346875,4.46541413355589,6.88782059613712,1.20118202695381e-05,0.0021171154403644,3.63169149428075,"AT5G01790"
-0.973077168963631,5.25369489715583,-6.88633625552429,1.20384006748678e-05,0.0021171154403644,3.63067557836791,"AT2G02710"
1.37899766158824,3.33769915182315,6.88029163454367,1.21472882437644e-05,0.0021171154403644,3.62986278513033,"AT4G36110"
0.809218269207723,6.05751599539697,6.86170942783663,1.24886104102697e-05,0.0021171154403644,3.5995886819923,"AT3G62530"
-1.86672840504719,3.46948307747921,-6.85871118025749,1.2544628035939e-05,0.0021171154403644,3.55462618671764,"AT3G18560"
-0.982512154594059,3.99065585961859,-6.85610544926239,1.25935282708856e-05,0.0021171154403644,3.59675880527933,"AT3G26760"
1.01579133060608,7.31286229687902,6.8553047834927,1.26085944188026e-05,0.0021171154403644,3.59450114113333,"AT5G12860"
-2.17996321325469,5.32556337570517,-6.84712000321366,1.27637073161032e-05,0.0021171154403644,3.5813486388464,"AT5G63160"
1.20441417525404,6.8946640770319,6.84059502533222,1.28888122629502e-05,0.0021171154403644,3.57445845464498,"AT1G55210"
1.0745841102283,5.99354122714939,6.83979298472248,1.29042793751187e-05,0.0021171154403644,3.56863129154851,"AT5G67070"
0.841888406887773,5.16905244933888,6.82890937251516,1.31161210229926e-05,0.0021171154403644,3.5447597780494,"AT3G61700"
1.16390061359542,1.91576735459783,6.82638131840739,1.31658529421714e-05,0.0021171154403644,3.51602960371107,"AT1G51110"
1.26849632232452,4.1862093868053,6.82630350657303,1.31673868221156e-05,0.0021171154403644,3.54317422668398,"AT3G06730"
0.952493515469017,4.94581924073976,6.82120742903482,1.3268257416579e-05,0.0021171154403644,3.53331095829002,"AT1G08640"
-0.939792756822464,5.24162387446416,-6.81654245571937,1.33613124167285e-05,0.0021171154403644,3.52841630460255,"AT4G37260"
1.13622821158485,4.32223993224923,6.81532161156897,1.33857792542859e-05,0.0021171154403644,3.52618483768207,"AT1G55480"
0.824571252629442,4.19802610849622,6.80116608577328,1.36729588907664e-05,0.00213944767829435,3.50671709378929,"AT2G18910"
1.32369090179745,3.57488724034232,6.78958276476411,1.39128077970652e-05,0.00213944767829435,3.49561226045232,"AT1G31800"
1.59867487969086,1.07791661284744,6.78824929006253,1.39407038708261e-05,0.00213944767829435,3.35293894235723,"AT5G46690"
1.04157717770328,4.97680006762335,6.77440071188037,1.42339402933367e-05,0.00213944767829435,3.46476117451266,"AT3G20230"
3.45283796168535,1.71554482887046,6.76920398500866,1.43456573119539e-05,0.00213944767829435,3.43840793232949,"AT5G62210"
2.701426444777,-0.0965924669834635,6.76764122756014,1.43794340802904e-05,0.00213944767829435,3.01415624873067,"AT3G21730"
0.814870256529011,3.8340139403477,6.76654574565103,1.44031615481109e-05,0.00213944767829435,3.46030735346652,"AT3G47860"
0.958742002088475,4.34351595944984,6.76409283744837,1.44564404885331e-05,0.00213944767829435,3.45057124806872,"AT5G17010"
-0.726065046062942,7.82753501770785,-6.76039913284688,1.4537064459847e-05,0.00213944767829435,3.45871857795057,"AT3G57410"
1.05404504027302,1.3997077005211,6.75900971403515,1.45675149536117e-05,0.00213944767829435,3.34786770296309,"AT4G01580"
1.07072429677561,4.66366526903986,6.75181480133078,1.47262824975352e-05,0.00214742620164412,3.43135528538683,"AT1G23740"
-1.10380555902716,3.01958128771313,-6.74121364145575,1.49635610079634e-05,0.00215523974080174,3.39790198430884,"AT5G44160"
1.94322731947371,4.98569860467945,6.74006516732427,1.49895084351272e-05,0.00215523974080174,3.41994075366895,"AT1G24020"
1.21136006785796,3.5436530538061,6.73231791989937,1.5165790739661e-05,0.00216544321804285,3.41235403295383,"AT4G30620"
-1.66345862661143,3.3365462148522,-6.7274375083398,1.52779661507474e-05,0.00216641560017598,3.3743467439811,"AT5G06850"
-0.870888144701646,6.39627875725692,-6.71205556226764,1.56373003416732e-05,0.00219767502480582,3.37490036877969,"AT1G30270"
0.855631348673594,7.14987821196719,6.7088971291814,1.57121846528114e-05,0.00219767502480582,3.38413218144662,"AT2G34020"
-1.65922884795648,3.58554159523855,-6.70251163723614,1.58647421496674e-05,0.00220402002256292,3.35787811146543,"AT4G15960"
0.895042205478046,2.48221462668292,6.68876918505931,1.6198409488578e-05,0.00221327323735899,3.34982225507639,"AT3G59650"
0.770154009233913,5.52824842574377,6.68385559207307,1.63195074219449e-05,0.00221327323735899,3.33230349906755,"AT5G64050"
-2.08031022250851,5.56882883863456,-6.68064276429681,1.6399206915374e-05,0.00221327323735899,3.33447789361105,"AT3G61060"
1.03029963100888,8.16135274478413,6.67910546731763,1.64374877044571e-05,0.00221327323735899,3.3342157410999,"AT5G35630"
-0.682800118407259,6.41089430314608,-6.67782005317833,1.64695688592931e-05,0.00221327323735899,3.32478076218132,"AT3G19190"
0.888285045226145,3.30647891995547,6.66649754747176,1.67550329873855e-05,0.00223062810375041,3.31968476106528,"AT1G31190"
1.00399214334616,1.58712537153684,6.66411806728687,1.68156877623323e-05,0.00223062810375041,3.24827420644576,"AT3G28760"
0.795635769099802,4.97664331670733,6.65552546909981,1.70366613246056e-05,0.00224531721271615,3.28709656204508,"AT4G20940"
0.935248033095331,3.66222187449227,6.6479844675257,1.72331231834672e-05,0.00224531721271615,3.28717599155288,"AT1G16000"
1.53243163961185,4.33079744302701,6.6469888672953,1.72592396346055e-05,0.00224531721271615,3.27775578839707,"AT1G17650"
-1.84072685015155,5.98471615384727,-6.64304021987184,1.73632331512021e-05,0.00224531721271615,3.27306852306023,"AT1G61590"
-2.25372517337696,6.17039018051404,-6.62769294607621,1.77737654379362e-05,0.00227115128983891,3.25262810089203,"AT2G01530"
0.92838084779259,6.80195168642478,6.62731777769377,1.77839286836275e-05,0.00227115128983891,3.26332651639392,"AT1G03475"
1.2504579330344,4.97166979901074,6.61903010147234,1.80100155177823e-05,0.00227993402923923,3.23477364766541,"AT2G32230"
0.926609031062112,2.47124674520518,6.61390336647884,1.81513928812514e-05,0.00227993402923923,3.24212325904775,"AT1G07700"
1.23623361052833,2.93820564185388,6.61267792878491,1.81853597001718e-05,0.00227993402923923,3.24316161553758,"AT3G28460"
1.21703421628914,4.24473599008853,6.60762063578798,1.83262512840607e-05,0.00228367304637316,3.21844373039305,"AT5G51100"
-1.22246905127604,7.30059179559365,-6.60009602221341,1.85380212504262e-05,0.00229002623456458,3.2172455593755,"AT3G10740"
0.911123235561971,3.65361615827922,6.59791135833587,1.85999893571463e-05,0.00229002623456458,3.21294818143847,"AT5G19750"
0.863124552549408,4.24601815842733,6.58365919606251,1.90096680387071e-05,0.00229649249594685,3.18284562802052,"AT1G77060"
1.23792696163821,4.67227737032654,6.5817721846905,1.90646215802273e-05,0.00229649249594685,3.17823217389978,"AT1G66430"
-1.2146783017158,4.63339091482197,-6.57306506147854,1.93203755852129e-05,0.00229649249594685,3.17743146369796,"AT1G23760"
1.03493436078636,4.86406901239984,6.5725535888315,1.93355114528162e-05,0.00229649249594685,3.16347840521233,"AT5G53420"
-0.95719026325001,5.80018360888651,-6.5696336068704,1.94221621729205e-05,0.00229649249594685,3.15816212893959,"AT1G68440"
0.72957061441348,4.81577568797021,6.56894140518422,1.94427634757755e-05,0.00229649249594685,3.15688961108606,"AT3G25470"
-0.671200884817551,7.28984379369054,-6.56862430533592,1.94522087171443e-05,0.00229649249594685,3.1731690210935,"AT5G57655"
0.944933743698929,4.27788859427179,6.5627811670944,1.96271257125718e-05,0.00229649249594685,3.15086246804394,"AT2G26340"
-1.09334500785896,5.72156149715701,-6.55545272783065,1.98488604945911e-05,0.00229649249594685,3.13743967430952,"AT1G19660"
0.731640101578358,4.33111186571335,6.55482132849797,1.98680881500296e-05,0.00229649249594685,3.13885190189756,"AT4G27760"
1.08938216586224,2.24371222805585,6.54858858575103,2.00589507540145e-05,0.00229649249594685,3.14279312244948,"AT4G32980"
-1.55502615981351,2.74087447587944,-6.54750755947303,2.00922513973897e-05,0.00229649249594685,3.06031392743416,"AT5G47530"
0.990510508706679,4.22887057545254,6.54711037517347,2.0104501204729e-05,0.00229649249594685,3.12769199015914,"AT2G25830"
-0.739386678662146,5.6873468574656,-6.53731633735079,2.04090771564404e-05,0.00229715927839742,3.10874818392695,"AT5G23050"
0.779016062779789,2.26832268922267,6.53722845004676,2.04118322696508e-05,0.00229715927839742,3.12313001274373,"AT1G64580"
1.25626796083894,3.34574592426823,6.5361551269251,2.04455108188671e-05,0.00229715927839742,3.1243625779076,"AT3G53900"
0.891737382929039,5.32664425780333,6.52741014656775,2.07221087511522e-05,0.002315583032785,3.09660371782228,"AT4G00810"
1.10367281230417,4.79578608129875,6.51803779659974,2.10229474896576e-05,0.00233000474336311,3.08140553247392,"AT2G24020"
0.883483892930861,4.99955654693931,6.51634385545344,2.10778115006828e-05,0.00233000474336311,3.07804926885314,"AT2G47240"
1.31168756267832,5.93714923831882,6.50932511840572,2.13067552700161e-05,0.00234271762089199,3.08066445951301,"AT3G51820"
1.19017201353747,4.46127681553659,6.49927859458413,2.1639047988729e-05,0.0023587562774986,3.05386320670498,"AT4G02530"
-1.28679588139496,3.23671918391136,-6.49798995954124,2.16820649018645e-05,0.0023587562774986,3.06087148231607,"AT4G13130"
0.813625348017492,4.33082640659998,6.49309961091599,2.18461376963309e-05,0.00236409703775926,3.04528174974594,"AT5G28290"
-2.48260413269947,6.29213694066728,-6.4826381960521,2.22015446046366e-05,0.00237454862476408,3.03605742997468,"AT1G20160"
1.36588975925101,3.29449223028649,6.47986280956678,2.22968554255419e-05,0.00237454862476408,3.04045981918391,"AT2G04530"
0.734678005859019,4.04222064901967,6.47213214440697,2.25646250291219e-05,0.00237454862476408,3.01810085461236,"AT1G69390"
1.55493410829915,2.95990467078953,6.47129768093085,2.25937312066028e-05,0.00237454862476408,3.03257103855908,"AT5G24850"
0.81788131704942,3.52104839795643,6.46580972210584,2.27861432363093e-05,0.00237454862476408,3.01775076239211,"AT3G52750"
1.0908212081253,1.54526963347837,6.46298901658819,2.28857124983881e-05,0.00237454862476408,2.9683324795011,"AT2G46110"
0.705441359228284,4.60038626947238,6.46123215320796,2.29479610842779e-05,0.00237454862476408,2.99447189130541,"AT5G41070"
1.14089278165292,1.91866998886147,6.45133353120484,2.3302046485049e-05,0.00237454862476408,2.98791233073031,"AT2G24390"
0.941044601790865,4.07324849364185,6.44960719114867,2.33643887966423e-05,0.00237454862476408,2.98222056750484,"AT5G18070"
1.15703539839572,1.10427757011408,6.44758579964666,2.34376102440417e-05,0.00237454862476408,2.87653017102664,"AT4G30845"
0.8693175893263,2.44507348862557,6.44358844824247,2.358312237651e-05,0.00237454862476408,2.9931844634475,"AT3G47750"
1.17305421614185,3.97233715931729,6.43881163369618,2.37582618033103e-05,0.00237454862476408,2.96642264509853,"AT4G18810"
1.12324880461518,3.19130565062704,6.4372025763277,2.3817566115237e-05,0.00237454862476408,2.9791539075789,"AT3G48420"
-2.07920646192932,3.32474730150459,-6.43699023974492,2.38254037869105e-05,0.00237454862476408,2.93841501608122,"AT5G43180"
0.913794722159171,2.18251115991925,6.43275468703505,2.39823153599277e-05,0.00237454862476408,2.97051540044498,"AT2G42770"
0.869645640723253,3.67940241006675,6.42951125219504,2.41032108127629e-05,0.00237454862476408,2.95944766888127,"AT4G21210"
1.63948590634107,1.4040463472159,6.4263884661003,2.42202178813935e-05,0.00237454862476408,2.91862459361285,"AT1G65620"
1.91469485439206,2.93974821642454,6.42407100243414,2.43074384053916e-05,0.00237454862476408,2.96133091096285,"AT3G05600"
0.967313814412464,2.17773640445678,6.42274680816918,2.43574249985826e-05,0.00237454862476408,2.95648168731019,"AT4G28590"
0.738797721110333,3.12978054398242,6.42226849394265,2.43755074263261e-05,0.00237454862476408,2.95956895644261,"AT5G08720"
0.862215490203612,3.53426794288166,6.42090064592026,2.44272965595295e-05,0.00237454862476408,2.94936349487907,"AT4G34090"
-1.38599213285657,4.91971513899029,-6.41942086770799,2.44834545231256e-05,0.00237454862476408,2.94343359057625,"AT5G50760"
0.679662454821654,4.73304196676371,6.41291901321964,2.47318230409803e-05,0.00238608874012163,2.91988474296022,"AT1G31180"
1.24222844100577,3.14596302383817,6.41025018710164,2.4834540653958e-05,0.00238608874012163,2.9388542605317,"AT1G55320"
1.10331767416215,5.10029426244935,6.40165755530322,2.51683265108504e-05,0.0024069114483237,2.90508535776828,"AT1G14440"
1.52006461301249,4.72301246859819,6.39107306351452,2.55860153234114e-05,0.00243158321704265,2.89045740042457,"AT4G28660"
1.35707617852615,4.88764862129567,6.38914628181776,2.56628353727083e-05,0.00243158321704265,2.8868136869748,"AT5G11450"
0.862325094376375,5.88875875610673,6.3809983563272,2.59903941746236e-05,0.00245132336983686,2.88087126078533,"AT4G33680"
1.01950830174766,3.67325777120425,6.37457426243724,2.62517655563688e-05,0.00246466918540867,2.87503084542891,"AT5G52970"
0.720264352208679,3.75710381707738,6.36659764888173,2.65801729530843e-05,0.0024654852142717,2.86314576863235,"AT2G15820"
-1.34984933877799,3.73040797662199,-6.36650111731827,2.65841737568853e-05,0.0024654852142717,2.88042391844569,"AT1G30900"
2.4277010059558,3.05814531260634,6.3656328167292,2.66201895612235e-05,0.0024654852142717,2.8705695032632,"AT1G65060"
-0.925961975054795,4.85549394307547,-6.35752780934899,2.69588696951817e-05,0.00248401543567801,2.84441151287635,"AT1G35190"
1.13768232188225,2.57070012600465,6.35462110991278,2.70814368784991e-05,0.00248401543567801,2.86274638551227,"AT4G29400"
0.853065717904583,4.23492260184762,6.35223012763645,2.71826989459439e-05,0.00248401543567801,2.83124715810087,"AT5G35220"
