osd_id,sample_name,organism,condition,ecotype,genotype,tissue,hardware,light_regime,harvest_age_days,zt_known,zt_hours,study_title,assay_technology,platform,study_type
OSD-480,127pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,127pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,127pr1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,127pr2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,127pr3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,127pr4,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cc1,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cc2,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cc3,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cc4,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ch1,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ch2,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ch3,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ch4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cm1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cm2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cm3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cm4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cr1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cr2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cr3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166cr4,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pc1,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pc2,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pc3,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pc4,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ph1,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ph2,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ph3,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166ph4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pm1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pm2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pr1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pr2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pr3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,166pr4,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),LD_12:12,6.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cc1,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cc2,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cc3,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cc4,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ch1,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ch2,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ch3,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ch4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cm1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cm2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cm3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cm4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cr1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cr2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cr3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1cr4,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pc1,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pc2,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pc3,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pc4,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ph1,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ph2,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ph3,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1ph4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pm1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pm2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pr1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pr2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pr3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,1pr4,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cc1,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cc2,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cc3,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cc4,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ch1,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ch2,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ch3,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ch4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cm1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cm2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cm3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cm4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cr1,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cr2,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cr3,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526cr4,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pc1,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pc2,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pc3,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pc4,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ph1,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ph2,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ph3,Arabidopsis thaliana,flight,Col-0,pgm-1,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526ph4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pm1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pm2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pm3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pm4,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pr1,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pr2,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pr3,Arabidopsis thaliana,flight,Col-0,pgm-1,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,526pr4,Arabidopsis thaliana,flight,Col-0,pgm-1,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cc1,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cc2,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cc3,Arabidopsis thaliana,flight,Col-0,Wild Type,cotyledon,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645cc4,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ch1,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ch2,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ch3,Arabidopsis thaliana,flight,Col-0,Wild Type,hypocotyl,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
OSD-480,645ch4,Arabidopsis thaliana,flight,Col-0,Wild Type,root,European Modular Cultivation System (EMCS),continuous_light,5.0,False,,Plant Gravity Perception (PGP) Flight Study,RNA Sequencing (RNA-Seq),European Modular Cultivation System (EMCS),
