gene,sample_name,expression,gene_name,osd_id
AT3G46640,GSM2516754,0.4101781968110919,TIC,OSD-193
AT5G02810,GSM2516754,1.4029795321497742,PRR7,OSD-193
AT5G24470,GSM2516754,0.6507172110361539,PRR5,OSD-193
AT5G61380,GSM2516754,1.4462040231468811,TOC1,OSD-193
AT1G01060,GSM2516755,-0.6476683174680414,LHY,OSD-193
AT1G75530,GSM2516755,0.2704785681213691,LUX,OSD-193
AT2G40080,GSM2516755,-1.2259506216621467,ELF4,OSD-193
AT2G42830,GSM2516755,1.2387021589803289,PRR9,OSD-193
AT2G46830,GSM2516755,-0.7166648005593088,CCA1,OSD-193
AT3G09600,GSM2516755,-0.35636279700776885,GI,OSD-193
AT3G26740,GSM2516755,-0.5039096645445127,ELF3,OSD-193
AT3G46640,GSM2516755,-0.5716346444047303,TIC,OSD-193
AT5G02810,GSM2516755,0.810580215527473,PRR7,OSD-193
AT5G24470,GSM2516755,0.19640288319650595,PRR5,OSD-193
AT5G61380,GSM2516755,1.269451763239164,TOC1,OSD-193
AT1G01060,GSM2516756,0.04968254228197714,LHY,OSD-193
AT1G75530,GSM2516756,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516756,-0.20442999232635575,ELF4,OSD-193
AT2G42830,GSM2516756,0.8039013936011293,PRR9,OSD-193
AT2G46830,GSM2516756,-0.7093137818835832,CCA1,OSD-193
AT3G09600,GSM2516756,0.6889498846215288,GI,OSD-193
AT3G26740,GSM2516756,-0.4295245303773336,ELF3,OSD-193
AT3G46640,GSM2516756,-0.8233809431896144,TIC,OSD-193
AT5G02810,GSM2516756,0.5470860233284993,PRR7,OSD-193
AT5G24470,GSM2516756,-0.5330773445645153,PRR5,OSD-193
AT5G61380,GSM2516756,-0.45959954155355887,TOC1,OSD-193
AT1G01060,GSM2516757,-0.5080626627396876,LHY,OSD-193
AT1G75530,GSM2516757,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516757,-0.8325907799089787,ELF4,OSD-193
AT2G42830,GSM2516757,-0.8659237165884672,PRR9,OSD-193
AT2G46830,GSM2516757,-0.38893652198431944,CCA1,OSD-193
AT3G09600,GSM2516757,-0.01939469765465962,GI,OSD-193
AT3G26740,GSM2516757,-0.7220818456788831,ELF3,OSD-193
AT3G46640,GSM2516757,-0.6923340738614946,TIC,OSD-193
AT5G02810,GSM2516757,0.015223961908003203,PRR7,OSD-193
AT5G24470,GSM2516757,-0.9617687824330926,PRR5,OSD-193
AT5G61380,GSM2516757,0.8841911310554367,TOC1,OSD-193
AT1G01060,GSM2516758,-0.7815838383689915,LHY,OSD-193
AT1G75530,GSM2516758,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516758,-1.1429645173594905,ELF4,OSD-193
AT2G42830,GSM2516758,0.630912763060601,PRR9,OSD-193
AT2G46830,GSM2516758,-0.5950863084045238,CCA1,OSD-193
AT3G09600,GSM2516758,0.042447946672437675,GI,OSD-193
AT3G26740,GSM2516758,-0.3842729107727004,ELF3,OSD-193
AT3G46640,GSM2516758,-0.9996767892843965,TIC,OSD-193
AT5G02810,GSM2516758,0.3612242394625598,PRR7,OSD-193
AT5G24470,GSM2516758,-1.4939737686801913,PRR5,OSD-193
AT5G61380,GSM2516758,0.3983989015647373,TOC1,OSD-193
AT1G01060,GSM2516759,1.5698809463355075,LHY,OSD-193
AT1G75530,GSM2516759,0.5004856451909553,LUX,OSD-193
AT2G40080,GSM2516759,0.078492199677833,ELF4,OSD-193
AT2G42830,GSM2516759,-0.47815540162209796,PRR9,OSD-193
AT2G46830,GSM2516759,1.7254536498396982,CCA1,OSD-193
AT3G09600,GSM2516759,-0.18732792427230813,GI,OSD-193
AT3G26740,GSM2516759,0.038759641230727705,ELF3,OSD-193
AT3G46640,GSM2516759,0.7089376025713913,TIC,OSD-193
AT5G02810,GSM2516759,-0.8602103937318741,PRR7,OSD-193
AT5G24470,GSM2516759,1.4369598109963937,PRR5,OSD-193
AT5G61380,GSM2516759,0.8063215737303486,TOC1,OSD-193
AT1G01060,GSM2516760,1.383442193174112,LHY,OSD-193
AT1G75530,GSM2516760,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516760,0.8546005181973986,ELF4,OSD-193
AT2G42830,GSM2516760,2.0487886739072083,PRR9,OSD-193
AT2G46830,GSM2516760,2.1633111862539876,CCA1,OSD-193
AT3G09600,GSM2516760,-0.01582124034886999,GI,OSD-193
AT3G26740,GSM2516760,0.6653935148109664,ELF3,OSD-193
AT3G46640,GSM2516760,0.4148454254025638,TIC,OSD-193
AT5G02810,GSM2516760,0.11999774525339575,PRR7,OSD-193
AT5G24470,GSM2516760,0.7107550772773802,PRR5,OSD-193
AT5G61380,GSM2516760,0.7687805953023721,TOC1,OSD-193
AT1G01060,GSM2516761,1.5471021106880198,LHY,OSD-193
AT1G75530,GSM2516761,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516761,-0.0998800718937061,ELF4,OSD-193
AT2G42830,GSM2516761,-0.06755545312634967,PRR9,OSD-193
AT2G46830,GSM2516761,1.8481297791333517,CCA1,OSD-193
AT3G09600,GSM2516761,2.5562980352658653,GI,OSD-193
AT3G26740,GSM2516761,0.06931459145081449,ELF3,OSD-193
AT3G46640,GSM2516761,1.1087545164839094,TIC,OSD-193
AT5G02810,GSM2516761,1.8738732704307937,PRR7,OSD-193
AT5G24470,GSM2516761,-0.10605557392763788,PRR5,OSD-193
AT5G61380,GSM2516761,1.003643922744221,TOC1,OSD-193
AT1G01060,GSM2516762,1.645439465447123,LHY,OSD-193
AT1G75530,GSM2516762,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516762,0.39859097999834325,ELF4,OSD-193
AT2G42830,GSM2516762,-0.8659237165884672,PRR9,OSD-193
AT2G46830,GSM2516762,0.5802923002891522,CCA1,OSD-193
AT3G09600,GSM2516762,-0.4160248907700182,GI,OSD-193
AT3G26740,GSM2516762,-0.20434530585352512,ELF3,OSD-193
AT3G46640,GSM2516762,0.11539196616620424,TIC,OSD-193
AT5G02810,GSM2516762,-1.6790934420431858,PRR7,OSD-193
AT5G24470,GSM2516762,1.0494599782057634,PRR5,OSD-193
AT5G61380,GSM2516762,0.3875347470153907,TOC1,OSD-193
AT1G01060,GSM2516763,-0.6249678477707805,LHY,OSD-193
AT1G75530,GSM2516763,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516763,-0.14703571508093463,ELF4,OSD-193
AT2G42830,GSM2516763,-0.8659237165884672,PRR9,OSD-193
AT2G46830,GSM2516763,-0.4069931198227729,CCA1,OSD-193
AT3G09600,GSM2516763,0.6863496646158245,GI,OSD-193
AT3G26740,GSM2516763,0.23738764759692507,ELF3,OSD-193
AT3G46640,GSM2516763,-1.4167639693828733,TIC,OSD-193
AT5G02810,GSM2516763,1.0012745663124603,PRR7,OSD-193
AT5G24470,GSM2516763,-0.690827209444319,PRR5,OSD-193
AT5G61380,GSM2516763,0.40209191151347545,TOC1,OSD-193
AT1G01060,GSM2516764,-0.5267184968786894,LHY,OSD-193
AT1G75530,GSM2516764,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516764,-1.1575468872264838,ELF4,OSD-193
AT2G42830,GSM2516764,-0.042120566521984815,PRR9,OSD-193
AT2G46830,GSM2516764,-0.5054520943726891,CCA1,OSD-193
AT3G09600,GSM2516764,0.07772005835031937,GI,OSD-193
AT3G26740,GSM2516764,-0.32210210706567644,ELF3,OSD-193
AT3G46640,GSM2516764,-1.620327771112972,TIC,OSD-193
AT5G02810,GSM2516764,-1.0057342792862771,PRR7,OSD-193
AT5G24470,GSM2516764,-0.39010232228612174,PRR5,OSD-193
AT5G61380,GSM2516764,-0.2019606253373311,TOC1,OSD-193
AT1G01060,GSM2516765,-0.7928798057902726,LHY,OSD-193
AT1G75530,GSM2516765,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516765,-0.7078132523662043,ELF4,OSD-193
AT2G42830,GSM2516765,2.1556544584408894,PRR9,OSD-193
AT2G46830,GSM2516765,-0.8716014452561438,CCA1,OSD-193
AT3G09600,GSM2516765,-1.039031185178088,GI,OSD-193
AT3G26740,GSM2516765,-0.6299511629482384,ELF3,OSD-193
AT3G46640,GSM2516765,-1.4869688667662757,TIC,OSD-193
AT5G02810,GSM2516765,-1.946311504925923,PRR7,OSD-193
AT5G24470,GSM2516765,-0.5504163550115354,PRR5,OSD-193
AT5G61380,GSM2516765,-0.9257879779989356,TOC1,OSD-193
AT1G01060,GSM2516766,0.06671958421378617,LHY,OSD-193
AT1G75530,GSM2516766,-0.5236880193563994,LUX,OSD-193
AT2G40080,GSM2516766,-0.5989549788410018,ELF4,OSD-193
AT2G42830,GSM2516766,0.6621623105014881,PRR9,OSD-193
AT2G46830,GSM2516766,-0.3387431265916961,CCA1,OSD-193
AT3G09600,GSM2516766,-0.652619532422781,GI,OSD-193
AT3G26740,GSM2516766,0.13678832908852684,ELF3,OSD-193
AT3G46640,GSM2516766,-1.1186039226887252,TIC,OSD-193
AT5G02810,GSM2516766,0.5482016855331853,PRR7,OSD-193
AT5G24470,GSM2516766,-0.4884894963823691,PRR5,OSD-193
AT5G61380,GSM2516766,-0.11708280251630056,TOC1,OSD-193
AT1G01060,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,0.8356657945756488,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-1.543252226362784,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-0.7264228983985942,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-0.2067052467004761,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-0.4636569323367334,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-1.5294625823791015,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,1.1929129214454277,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-0.9745864885294959,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-0.789357006964935,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_FLT_Rep1,-0.3817513346574568,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-0.6792050226829714,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,0.11362001840179137,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-1.8236987869586525,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-1.3923184345217066,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-1.263536971217119,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,0.43203870106137887,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-1.8306486350515085,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-0.9707511879895455,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,0.34822911254139577,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_FLT_Rep2,-0.5324051403968375,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.7950376847479551,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.845994158620446,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.4965666656455943,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,0.8890512661905283,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.9876388157028555,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.41747023867450356,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-1.0268925268159215,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.43278903187340834,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.9225207939980273,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_FLT_Rep3,-0.4195633761165993,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,-0.6586625650292295,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,0.883095512012458,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,-0.2778524112682976,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,1.8534600907676662,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,1.7016565923415246,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,-1.4659349275596916,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,-0.04222371881987399,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,1.500855034324661,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,2.3179736850282366,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_FLT_Rep4,-0.08301424553593079,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,0.21601661340381978,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,0.27396429326381794,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,2.1821569211218765,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,-0.31105813745024463,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,0.19764822463210793,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,0.20204432889901178,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,-0.0589396050631995,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,-0.3345993682169044,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,0.4172142875983223,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_FLT_Rep5,-1.187559157900308,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_GC_Rep1,0.41001378551227263,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_GC_Rep1,0.15716285915269293,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_GC_Rep1,0.0800702401115719,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_GC_Rep1,0.07478896513965115,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep1,0.8871512556440965,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep1,-0.49506728078512147,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_GC_Rep1,-0.17179845367767413,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_GC_Rep1,-1.2294242257189685,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_GC_Rep1,-0.8677065312339207,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_GC_Rep1,-0.4224050891026527,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.22817004951458364,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.9274723661013229,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_GC_Rep2,0.5057056068304484,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_GC_Rep2,0.020728583471496954,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.7647295817955916,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.31997780438026924,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_GC_Rep2,2.493982331789339,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.3773415644611506,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.5223526521852453,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_GC_Rep2,-0.5699044327166541,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_GC_Rep3,-0.02520469479202679,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_GC_Rep3,-0.4069828048483019,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_GC_Rep3,0.41528922461498924,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_GC_Rep3,1.4101070749271067,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep3,1.191169100984624,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep3,-1.0413530857661766,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_GC_Rep3,-0.26008089185808625,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_GC_Rep3,-0.44002548846937783,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_GC_Rep3,0.4337477894581029,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_GC_Rep3,1.8306186829694813,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_GC_Rep4,-1.328086111526651,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_GC_Rep4,-0.5754588824147692,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_GC_Rep4,-0.2544840777483784,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_GC_Rep4,-1.741681127738356,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep4,-0.09070337174210007,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep4,0.4579872440079444,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_GC_Rep4,0.14479540796136692,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_GC_Rep4,0.4607242034576148,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_GC_Rep4,-1.3862022302877126,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_GC_Rep4,0.3559886571853557,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-0.8326123973036966,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-1.198922370324909,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-0.4516209813547641,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_WT_GC_Rep5,0.796086307566103,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-0.23354496802377703,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_WT_GC_Rep5,0.1162782826115056,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-0.19274051991180466,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-0.15034567925714204,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_WT_GC_Rep5,0.8329281098734251,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_WT_GC_Rep5,-1.0000292644211999,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,-0.18697701921897475,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,0.526702373808502,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,-1.1703329176926796,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,0.025073810860519494,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,-1.768380338558243,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,0.3085948614287438,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,-0.2203215868724158,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,1.1483310201937214,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,0.475843815918156,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep1,1.2185217776911492,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,2.841010863598416,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,0.12847757404438576,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,0.7380692122304935,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,-1.3935542554123104,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,1.2791077203307897,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,-0.46787694969653115,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,-0.9019985857611985,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,1.229905311559098,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,0.38983062729051277,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep2,-0.09246312029861067,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,-0.2609688919434845,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,1.9566144828892822,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,0.31545845374366943,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,-0.7169784115387896,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,-0.1708821910775804,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,0.20204432889901178,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,0.13501453582062248,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,1.4050435412101172,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,0.7312592073670948,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_HSFA2-KO_FLT_Rep3,0.11066840402665122,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,1.0617677008632596,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,1.9838099124162523,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,1.7031556538129566,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,-0.29676311107044917,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,-0.6143030619441592,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,0.8527319205236212,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,-0.2782468782310522,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,-1.7899249955371175,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,-1.7069526226914904,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep1,-0.8962943310378857,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,-0.7678069791140036,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,-0.16276406927349168,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,-0.07806982062562617,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,0.4902159046389206,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,1.120102706683472,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,0.4957924814770783,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,-0.3024472475574487,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,0.4127493478831436,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,-0.1681291565414443,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep2,-0.296721864028124,TOC1,OSD-205
AT1G01060,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,0.3982566579201699,LHY,OSD-205
AT2G40080,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,-0.36260014804316004,ELF4,OSD-205
AT2G42830,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,-0.6608567527734298,PRR9,OSD-205
AT2G46830,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,0.49954672087033203,CCA1,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,-0.01945936821844005,GI,OSD-205
AT3G09600,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,2.6696307203330756,GI,OSD-205
AT3G26740,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,1.3196334526034363,ELF3,OSD-205
AT5G02810,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,0.5421795714247606,PRR7,OSD-205
AT5G24470,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,0.41619435882754063,PRR5,OSD-205
AT5G61380,Atha_Col-0_HypocotylCC_HSFA2-KO_GC_Rep3,2.3663138343396297,TOC1,OSD-205
AT1G01060,Atha_Col-0_Root_Zone-I_Rep1,-0.8553763779809032,LHY,OSD-208
AT2G40080,Atha_Col-0_Root_Zone-I_Rep1,-0.8412180903503443,ELF4,OSD-208
